#{"t_start": 1729361209.829303, "env_id": "None"}
r,l,t
1.123808,6,87.176222
0.416737,4,87.251922
2.988473,11,87.357166
3.048199,12,87.454242
0.847502,5,87.532055
-0.5,1,87.597159
-0.173401,2,87.665715
-0.5,1,87.731446
3.297421,12,87.831185
1.428424,7,87.91268
2.066451,9,88.002096
0.478403,4,88.082697
0.845841,5,88.165547
0.833251,6,88.253829
8.123367,25,88.396461
-0.5,1,88.463538
1.710234,8,88.548606
1.232757,6,88.627694
1.106526,6,88.707361
-0.326913,2,88.775485
-0.5,1,88.842508
4.118361,15,88.945826
0.14082,3,89.017349
0.408445,4,89.090109
-0.5,1,89.156662
1.144626,6,89.236417
1.647928,7,89.32204
-0.5,1,89.388829
2.514646,11,89.489903
-0.5,1,89.562058
0.518347,4,89.637791
1.163673,6,89.716911
0.383076,4,89.791284
-0.5,1,89.862804
0.139093,3,89.941571
0.865683,5,90.019299
-0.5,1,90.084515
0.153049,3,90.155738
0.418612,4,90.234702
-0.5,1,90.305872
-0.5,1,90.374847
0.461063,4,90.449704
-0.5,1,90.520431
-0.152042,2,90.593216
4.508613,15,90.707944
-0.5,1,90.790333
-0.5,1,90.874526
-0.150231,2,90.961495
2.976294,11,91.075451
1.360006,7,91.159351
0.75654,5,91.23842
-0.172202,2,91.306835
-0.5,1,91.37389
-0.217415,2,91.446694
-0.5,1,91.512517
0.476408,4,91.587104
0.501253,4,91.670804
0.465287,4,91.748736
-0.5,1,91.813962
6.104473,19,91.936789
-0.190223,2,92.005224
0.515802,4,92.091902
0.402393,4,92.194215
1.011035,6,92.279048
-0.167818,2,92.352599
0.169843,3,92.423616
0.095812,3,92.497292
3.710634,13,92.606513
0.125332,3,92.678393
2.201688,10,92.770539
0.168045,3,92.841787
-0.5,1,92.906744
-0.175428,2,92.975996
1.369889,7,93.086
0.678394,5,93.177855
-0.5,1,93.244163
1.01637,6,93.323455
0.902442,5,93.406312
-0.164685,2,93.473257
4.594743,16,93.583188
0.921648,5,93.662574
1.944962,8,93.749852
3.921595,16,93.858072
-0.175996,2,93.928796
-0.183968,2,93.997504
-0.5,1,94.062134
2.108102,9,94.150247
-0.195467,2,94.220555
0.442414,4,94.294106
0.429794,4,94.368083
1.209659,6,94.451726
0.116951,3,94.527228
3.05835,11,94.622892
-0.185352,2,94.691084
5.018457,17,94.800034
0.467177,4,94.873289
-0.273145,2,94.940782
-0.168303,2,95.007607
2.983607,11,95.100752
0.556742,4,95.173695
-0.183072,2,95.241336
0.449588,4,95.316589
1.297996,6,95.394754
-0.155004,2,95.461973
0.795174,5,95.537577
-0.5,1,95.602578
-0.16683,2,95.669048
-0.177929,2,95.735521
-0.224659,2,95.801952
-0.185368,2,95.86851
-0.5,1,95.932304
-0.153365,2,95.998469
1.46721,7,96.079741
2.634439,11,96.172943
-0.5,1,96.237484
1.067,6,96.315543
5.063367,19,96.431457
-0.15495,2,96.49966
2.339836,9,96.588015
0.572831,4,96.674726
2.76286,12,96.776036
-0.152669,2,96.843189
2.224726,9,96.929169
2.618087,10,97.01909
-0.5,1,97.082885
0.683325,5,97.165521
0.510581,4,97.241782
0.870218,5,97.320582
-0.5,1,97.384765
0.507595,4,97.458156
-0.158153,2,97.524979
0.771958,5,97.600672
2.676472,11,97.692701
0.454436,4,97.76422
1.255726,6,97.842639
0.54751,4,97.915474
0.029206,3,97.987078
-0.160988,2,98.057927
-0.164222,2,98.125978
1.916794,8,98.20971
3.664738,14,98.31099
0.491522,4,98.384318
2.511903,10,98.473194
-0.5,1,98.53801
5.175499,18,98.649185
0.546432,4,98.722021
2.548004,11,98.814381
2.268293,10,98.904953
0.785583,5,98.978962
2.004361,8,99.064249
-0.5,1,99.129695
4.287877,15,99.234232
-0.5,1,99.298895
1.044609,6,99.377074
0.205326,3,99.447017
0.398201,4,99.520592
0.026291,3,99.592589
1.058951,6,99.671885
0.074818,3,99.745729
0.541559,4,99.8204
5.107189,17,99.933171
-0.5,1,99.999736
0.493355,4,100.074538
3.184908,13,100.173379
1.008041,6,100.251976
-0.180888,2,100.319537
-0.5,1,100.383861
-0.5,1,100.447047
-0.5,1,100.510742
1.260258,6,100.588158
2.457732,10,100.678178
0.750215,5,100.754663
1.113018,6,100.832524
-0.5,1,100.898052
2.480582,10,100.986636
-0.5,1,101.050243
0.19079,3,101.119782
2.18395,9,101.934121
-0.5,1,102.048038
0.129141,3,102.125074
0.771317,5,102.204043
6.953868,25,102.337157
-0.178333,2,102.410534
0.811272,5,102.488237
0.478433,4,102.568221
0.409783,4,102.644523
3.706145,13,102.745924
0.398576,4,102.819583
-0.5,1,102.884733
2.511301,10,102.974065
5.930273,19,103.089311
0.131467,3,103.163134
-0.5,1,103.227691
0.038242,3,103.298715
6.294485,20,103.415964
0.159486,3,103.490076
0.207986,3,103.561709
6.401997,21,103.681767
0.186499,3,103.757646
-0.5,1,103.822211
1.532231,7,103.903623
1.659106,7,103.987809
3.302176,13,104.08979
1.329775,7,104.172108
-0.100473,3,104.24262
1.432971,7,104.32599
1.126303,6,104.406136
0.156531,3,104.476066
3.279808,13,104.57657
4.123802,15,104.68151
0.459355,5,104.758344
0.787225,6,104.840046
1.391043,7,104.926876
10.153627,29,105.069896
0.486512,4,105.143652
1.667775,7,105.226918
2.244146,9,105.318636
1.855938,8,105.403343
0.38285,4,105.478526
1.566122,7,105.563233
5.851299,20,105.684787
-0.154462,2,105.755099
0.395081,4,105.827213
1.321217,7,105.909985
-0.163988,2,105.977908
3.823119,14,106.079457
-0.190915,2,106.147306
0.108366,3,106.217076
-0.184209,2,106.284062
0.009794,3,106.353929
-0.180958,2,106.423366
-0.5,1,106.488736
4.339398,15,106.593134
3.255398,12,106.691414
0.104032,3,106.764631
-0.17611,2,106.83382
0.436669,4,106.908632
6.264794,24,107.057482
2.724424,11,107.15357
-0.5,1,107.220601
4.310824,17,107.33112
0.795517,5,107.430668
-0.5,1,107.509042
2.413662,10,107.610124
0.092475,3,107.685049
-0.5,1,107.757592
0.636056,5,107.841571
-0.166043,2,107.914769
1.829457,8,108.009912
4.92158,16,108.123783
2.692289,10,108.218582
1.804053,8,108.326396
5.824254,19,108.492024
-0.179001,2,108.575331
-0.5,1,108.644003
0.118947,3,108.715363
-0.5,1,108.779748
-0.5,1,108.858777
-0.5,1,108.928173
5.189688,18,109.054791
5.703061,19,109.186257
-0.5,1,109.253118
2.316344,10,109.343984
0.109367,3,109.418452
0.463191,4,109.494201
0.509861,4,109.576274
1.474901,7,109.669225
2.702817,11,109.764516
1.145705,6,109.847476
0.476005,4,109.933846
4.829853,17,110.058499
0.935145,6,110.151625
2.560973,10,110.244652
0.478847,4,110.318579
4.504963,15,110.428894
3.991766,15,110.533615
-0.187976,2,110.602107
-0.5,1,110.666107
1.09683,6,110.744891
0.12922,3,110.816247
-0.5,1,110.880446
0.42817,4,110.955053
-0.176871,2,111.022489
-0.162007,2,111.089046
-0.5,1,111.154294
0.846544,5,111.229986
4.418883,15,111.333965
-0.184891,2,111.401171
0.522497,5,111.480687
-0.155085,2,111.547807
3.34069,12,111.643426
1.847049,8,111.728394
3.03816,12,111.824569
4.347826,15,111.930239
-0.5,1,111.996641
1.074952,6,112.075911
0.19556,3,112.147468
6.695735,22,112.272399
-0.158289,2,112.344437
1.3867,8,112.431071
7.105713,22,112.567689
-0.207375,2,112.647569
0.137167,3,112.726124
1.206157,6,112.812619
2.315223,9,112.90923
3.046751,12,113.016286
1.039967,6,113.101015
-0.5,1,113.184425
-0.153207,2,113.257756
0.129258,3,113.33119
1.82231,8,113.428095
0.542676,4,113.544978
-0.5,1,113.617489
4.384809,16,113.735196
0.417662,4,113.832951
1.01298,6,113.913417
0.064192,3,113.988815
2.176029,9,114.076219
2.194302,9,114.164447
0.431365,4,114.253981
4.049637,14,114.365566
1.013983,6,114.449178
-0.5,1,114.515883
-0.213317,2,114.590346
-0.5,1,114.665132
0.856873,5,114.749993
0.368028,4,114.832176
0.458153,4,114.915778
-0.5,1,114.990195
-0.5,1,115.062668
-0.162588,2,115.138591
3.528714,14,115.256079
1.791985,8,115.358743
0.750364,5,115.438279
1.142185,6,115.531248
-0.205915,2,115.60935
3.485514,13,115.719789
1.004672,6,115.809386
-0.5,1,115.880451
-0.163184,2,115.95772
-0.231925,2,116.030191
1.498656,7,116.113055
0.108473,3,116.185255
-0.5,1,116.250744
1.65841,8,116.337258
1.860249,8,116.424471
0.563629,4,116.500171
10.531904,31,116.652694
-0.5,1,116.727383
0.898786,5,116.814816
3.503826,12,116.919689
1.498794,7,117.006487
0.768313,5,117.08218
0.589876,5,117.15951
0.476657,4,117.231929
3.931779,14,117.333042
3.609282,13,117.431913
3.733263,14,117.546124
0.21024,5,117.640072
0.834422,5,117.723881
1.043132,6,117.80422
6.660212,22,117.92781
0.85999,5,118.930794
2.948419,11,119.040047
1.309927,7,119.136949
1.344982,7,119.234089
-0.214198,2,119.302108
-0.132573,3,119.374901
-0.156229,2,119.443707
9.131729,31,119.596693
13.191911,41,119.776709
1.515479,7,119.86225
2.789166,12,119.968596
1.985925,9,120.067563
3.416096,12,120.174158
2.459652,10,120.271043
1.158702,6,120.35127
2.309011,9,120.440401
1.073279,6,120.525167
4.75795,17,120.637618
-0.176662,2,120.708669
-0.200069,2,120.776351
0.120965,3,120.84736
6.406758,23,120.979297
-0.5,1,121.046607
0.208775,3,121.119306
1.991572,8,121.205255
-0.5,1,121.272599
3.501445,13,121.371353
-0.5,1,121.437998
2.526719,11,121.534706
1.108868,6,121.616667
0.618534,5,121.696824
7.381755,23,121.824582
7.994477,25,121.958566
0.428954,4,122.037963
5.360394,19,122.158048
1.801804,8,122.245261
-0.5,1,122.314376
-0.5,1,122.380154
-0.198263,2,122.45046
1.812784,8,122.539889
0.65272,5,122.618194
15.677981,46,122.815951
3.118784,11,122.911723
0.473851,4,122.987392
1.443045,7,123.074071
0.742109,6,123.157856
2.335299,9,123.248639
1.552457,7,123.3317
4.231481,15,123.439238
6.958006,22,123.568882
-0.5,1,123.634265
4.578007,16,123.744843
7.991305,25,123.887056
0.731318,5,123.964638
-0.191024,2,124.036633
1.719721,8,124.122075
4.834329,17,124.235671
2.003649,9,124.332277
5.988798,20,124.458674
0.767962,5,124.538825
0.800549,5,124.618397
3.824306,14,124.72282
-0.5,1,124.789659
-0.167477,2,124.859172
0.403634,5,124.939533
0.16239,3,125.013953
1.126701,6,125.094541
5.023754,17,125.205112
0.161044,3,125.277091
0.891093,5,125.353687
9.214712,28,125.495409
13.00251,40,125.677889
-0.5,1,125.748039
1.845463,8,125.836252
2.931267,11,125.931206
2.946246,11,126.0282
8.025107,27,126.171069
3.839795,14,126.275008
-0.5,1,126.341426
0.180561,3,126.411983
1.128523,6,126.49065
1.940531,8,126.579474
0.179044,3,126.649397
11.434155,37,126.817555
-0.5,1,126.882806
-0.175621,2,126.951598
1.437219,7,127.033816
4.963632,17,127.143678
-0.5,1,127.209587
1.577777,8,127.293889
0.584538,4,127.367147
0.16335,3,127.437757
2.323842,10,127.527138
3.106856,12,127.624603
-0.5,1,127.690338
1.054958,6,127.769432
3.322045,13,127.868157
2.267126,10,127.955945
1.294421,7,128.038427
14.10788,44,128.230236
0.868653,5,128.30702
1.835688,8,128.391696
3.105033,12,128.488093
-0.5,1,128.552658
2.569178,11,128.645126
1.739597,8,128.729581
-0.5,1,128.794638
1.721122,8,128.879377
-0.216966,2,128.947479
2.064187,9,129.034137
0.735277,5,129.109184
-0.5,1,129.172971
1.293312,7,129.256345
0.172813,3,129.326524
1.832246,9,129.414306
9.608217,30,129.56164
5.75187,21,129.690078
-0.164732,2,129.762563
2.112557,9,129.849606
6.52479,20,129.968553
3.137417,12,130.066566
-0.1716,2,130.13466
-0.5,1,130.200178
0.167611,3,130.270914
8.102738,26,130.404737
0.553736,4,130.47836
-0.157603,2,130.548176
0.109881,3,130.61979
-0.5,1,130.685121
3.276152,12,130.782121
2.290314,9,130.866554
4.088698,14,130.967973
-0.201899,2,131.035493
6.587244,22,131.888623
4.182955,15,131.998733
1.892292,8,132.086779
3.642974,14,132.188805
6.261104,21,132.311577
0.801959,5,132.387733
0.816082,5,132.464438
-0.5,1,132.528374
-0.5,1,132.593702
12.140533,37,132.760673
0.803281,5,132.836917
0.838919,5,132.912073
-0.5,1,133.020222
4.313098,15,133.126019
0.450633,4,133.198837
0.524985,4,133.273104
0.833161,5,133.34861
13.123026,39,133.519168
9.005773,29,133.663398
-0.5,1,133.729888
7.970483,25,133.862065
1.00739,6,133.942146
-0.5,1,134.005088
-0.211768,2,134.071408
1.288051,6,134.151982
4.726452,18,134.264916
1.707011,8,134.350294
-0.164547,2,134.416834
0.443585,5,134.494069
4.504332,16,134.600697
-0.5,1,134.666056
3.335364,12,134.769606
5.70153,18,134.883629
8.401856,26,135.01832
3.257109,11,135.110735
0.194726,3,135.181538
0.152815,3,135.252462
-0.5,1,135.316437
0.866924,5,135.391154
4.927344,18,135.504654
1.499001,7,135.587528
6.762546,24,135.716386
0.440576,4,135.793052
-0.5,1,135.857806
1.800213,8,135.941156
5.836833,19,136.056857
-0.5,1,136.122101
2.472367,10,136.211338
5.918866,19,136.326892
5.781123,22,136.450819
4.446088,16,136.558959
1.665854,8,136.645164
8.043673,25,136.778281
-0.2092,2,136.846349
-0.5,1,136.909211
-0.5,1,136.972523
-0.5,1,137.03521
1.430643,8,137.122249
6.814356,25,137.255706
4.259894,14,137.359547
-0.203436,2,137.427095
6.19217,20,137.546032
8.090875,25,137.680481
-0.5,1,137.747913
0.42884,4,137.821557
5.260137,19,137.936896
2.386009,11,138.031808
2.307673,10,138.122123
1.609372,8,138.206454
-0.137683,3,138.279768
-0.5,1,138.343442
2.176771,9,138.429089
2.681241,12,138.52453
2.395204,11,138.61843
4.971389,17,138.728076
1.243205,7,138.810872
0.0832,3,138.881702
4.35147,17,138.991655
5.220934,17,139.101549
8.465444,27,139.240294
0.065869,3,139.310993
9.54462,29,139.453581
-0.199209,2,139.521332
5.557857,19,139.635653
-0.179685,2,139.70322
-0.5,1,139.76705
1.236002,7,139.847548
22.603174,69,140.129701
8.297625,27,140.272017
1.027187,6,140.403477
2.194759,9,140.502609
0.436681,4,140.581164
2.55774,11,140.676668
0.154171,3,140.748594
1.290585,7,140.847387
5.327099,17,140.97154
10.460681,34,141.140464
-0.184498,2,141.209052
5.239722,18,141.325311
1.64922,8,141.422211
3.763135,13,141.531688
12.387535,36,141.720248
1.155479,6,141.809894
5.331028,17,141.935827
-0.185685,2,142.013163
2.967605,12,142.11487
-0.161846,2,142.185655
0.495479,4,142.259572
1.648153,8,142.349563
-0.5,1,142.432693
0.1555,3,142.509232
0.741412,5,142.584835
18.637364,53,143.569083
2.724142,11,143.667633
3.43303,12,143.769354
9.73013,31,143.957107
1.236729,6,144.044213
1.022587,6,144.130295
-0.140902,2,144.20093
1.289772,7,144.283237
10.537288,35,144.460572
1.197381,7,144.549572
1.75637,8,144.637855
0.539598,4,144.71938
2.392122,10,144.8208
5.113403,18,144.945356
11.102673,36,145.123208
7.067121,25,145.270813
2.612696,10,145.36985
3.875175,14,145.478856
0.1233,3,145.555817
3.560959,13,145.665958
4.807295,17,145.779506
6.959955,22,145.903019
3.051548,11,145.996132
6.373213,21,146.121165
0.57271,4,146.201614
7.566456,23,146.339508
1.436637,8,146.43307
0.16687,3,146.507466
1.37806,7,146.595933
-0.5,1,146.666097
7.894261,25,146.799206
0.970657,6,146.878397
5.259592,18,146.989909
6.317078,20,147.108668
7.184504,25,147.251485
13.077958,38,147.426961
4.048849,15,147.533534
7.174683,24,147.677962
2.066105,9,147.767625
1.293679,7,147.850547
0.452801,4,147.922815
3.343993,12,148.062642
8.652487,27,148.20518
0.773128,5,148.281622
2.28828,10,148.373001
3.211205,11,148.46574
1.018965,6,148.546129
0.140778,3,148.615685
1.504974,7,148.701473
-0.5,1,148.771365
3.538057,14,148.87318
6.27653,21,148.993242
2.248516,9,149.082086
1.441953,7,149.163133
1.560391,7,149.246115
-0.5,1,149.30874
4.231792,15,149.411251
1.146121,6,149.49
4.320993,15,149.59932
6.441455,23,149.72797
-0.5,1,149.793253
1.05885,6,149.870487
5.053037,18,149.982207
1.527316,7,150.065314
3.089239,13,150.163284
8.838069,28,150.309872
0.083814,3,150.385701
-0.17984,2,150.454493
3.738871,14,150.556215
0.137656,3,150.629062
1.210944,6,150.708246
1.805729,8,150.791362
-0.189747,2,150.856636
2.922041,12,150.950977
3.423445,13,151.049965
1.067266,6,151.129119
1.831208,8,151.212479
5.083316,18,151.322053
3.834069,14,151.422187
10.514295,31,151.572446
0.118353,3,151.642754
0.995423,6,151.720212
3.356397,13,151.817991
14.50802,47,152.011238
0.843445,5,152.089862
2.888199,11,152.181188
16.321547,49,152.381877
1.937264,9,152.468091
10.36943,32,152.621433
0.797286,5,152.696917
2.107676,9,152.78359
5.834673,19,152.897502
6.063907,21,153.017596
-0.5,1,153.087835
1.596261,7,153.169068
4.355756,16,153.275124
8.218004,26,153.421683
11.479243,38,154.36827
10.78844,31,154.522309
5.217402,17,154.634632
5.337839,18,154.746407
3.16443,11,154.837524
1.524144,8,154.919982
3.675169,14,155.019328
1.545033,7,155.100404
1.272187,6,155.178944
4.252892,15,155.282278
1.727947,8,155.365605
4.944386,17,155.475254
1.140839,6,155.555084
13.79499,44,155.746421
-0.181774,2,155.816563
0.177858,3,155.888926
6.243237,21,156.008933
2.057395,9,156.097995
4.758762,17,156.205931
16.515662,50,156.409244
0.392732,4,156.482286
26.143744,71,156.743675
6.937364,22,156.867804
0.206192,3,156.93803
0.43266,4,157.012155
-0.5,1,157.076854
2.956215,12,157.172465
-0.172635,2,157.239905
10.732173,32,157.391352
1.140664,6,157.469314
2.226791,9,157.555193
0.876368,5,157.631946
1.787797,8,157.717106
-0.184477,2,157.783712
8.625586,27,157.923606
11.90602,36,158.085664
0.836515,5,158.160556
1.946336,8,158.244365
3.002949,12,158.339275
0.517867,4,158.411186
1.468459,7,158.49114
3.047945,13,158.589204
8.625871,27,158.726526
0.927497,5,158.802888
-0.211275,2,158.869227
2.900093,11,158.961372
4.290741,15,159.064894
7.702749,26,159.199843
9.555179,28,159.341011
0.148007,3,159.411568
1.454185,7,159.491382
3.427549,13,159.590432
15.585192,45,159.780014
1.109014,6,159.856907
0.097524,3,160.025103
2.168017,9,160.113308
-0.18252,2,160.181158
21.737141,61,160.464599
8.05876,24,160.595437
5.18907,18,160.707003
0.77641,5,160.782577
1.132112,6,160.859202
1.936943,8,160.948013
-0.5,1,161.014545
2.728563,12,161.111769
1.222321,6,161.189675
2.354064,9,161.274575
1.278904,7,161.353485
12.900882,40,161.527572
8.30382,25,161.659602
12.747983,38,161.827242
3.334539,13,161.925484
2.897856,12,162.02121
13.04098,42,162.206424
5.556151,19,162.321088
9.240886,28,162.462009
-0.5,1,162.525202
7.183471,25,162.661568
0.454217,5,162.739116
5.944931,19,162.853946
14.339671,44,163.756885
7.210887,25,163.896862
5.927332,19,164.012849
6.981441,22,164.137639
1.4378,7,164.217859
4.020766,14,164.317207
1.713746,8,164.39982
21.676027,67,164.648263
-0.5,1,164.712176
0.471407,4,164.783259
7.832413,26,164.917906
5.841502,20,165.034116
13.254702,45,165.223204
6.552389,21,165.343144
-0.175669,2,165.41002
1.165352,6,165.488602
-0.5,1,165.551957
1.146268,6,165.631308
-0.5,1,165.693428
15.092656,46,165.88159
5.83784,22,166.005411
5.081066,17,166.121205
9.60133,31,166.271438
26.34345,72,166.534571
1.18559,6,166.614232
14.112655,40,166.786063
8.104027,26,166.92079
0.183122,3,166.989795
9.815158,30,167.136555
6.116674,21,167.256592
-0.5,1,167.319701
-0.160423,2,167.386657
13.131943,38,167.553109
4.589957,16,167.661081
15.762863,50,167.862609
11.48215,35,168.021079
-0.5,1,168.084728
3.110843,12,168.180647
7.625145,23,168.304348
10.703493,33,168.457911
-0.5,1,168.52138
10.410928,33,168.676394
0.818513,5,168.750761
6.227663,20,168.867371
1.554417,7,168.94916
11.40331,35,169.106536
3.656969,14,169.208461
0.410282,4,169.279238
6.159401,21,169.397176
15.565087,45,169.584258
15.714322,48,169.780289
27.529428,78,170.0582
14.334803,40,170.233486
0.384757,4,170.305615
3.758748,14,170.405137
6.592017,23,170.529826
3.019011,13,170.630036
9.838112,32,170.77938
1.426558,7,171.586482
0.805453,5,171.66703
-0.5,1,171.735314
6.204016,21,171.857865
23.485824,68,172.111691
5.871636,20,172.240587
7.361509,24,172.384228
1.60497,7,172.471429
3.703465,14,172.577974
-0.010435,3,172.653634
-0.149578,2,172.726172
18.634863,54,172.959374
20.573714,58,173.197967
0.882239,5,173.278817
1.311221,7,173.362042
1.799482,9,173.449605
8.900384,30,173.597282
8.299689,28,173.739679
20.585804,60,173.992821
11.015508,36,174.161759
9.960924,32,174.314548
11.554644,33,174.475392
14.814727,48,174.692179
3.16202,12,174.793731
5.471395,19,174.916297
3.872086,14,175.01908
7.826992,26,175.155546
5.878643,19,175.270442
-0.18394,2,175.337502
1.913596,8,175.427937
10.272596,31,175.578729
4.924865,19,175.692552
2.85647,11,175.789782
11.116429,34,175.952526
7.052521,24,176.08856
6.817163,22,176.216111
11.270592,34,176.423006
5.86532,20,176.554988
5.586147,19,176.678487
8.460969,27,176.819917
13.042691,43,177.006024
12.785799,37,177.173317
5.989127,20,177.301986
2.189934,9,177.396606
1.590319,8,177.486536
23.69259,71,177.759971
15.277441,47,177.952357
2.918585,11,178.044699
-0.17648,2,178.112192
6.953825,24,178.240479
21.80428,64,178.480127
-0.5,1,178.543956
0.204994,3,178.614194
0.053979,3,178.681701
0.550967,4,178.753641
6.404991,22,178.874961
1.813603,9,179.680297
4.677108,16,179.792422
8.924371,28,179.935225
-0.176397,2,180.001257
15.427671,46,180.190276
11.476186,37,180.364041
1.212518,6,180.44825
13.354528,40,180.626511
5.927215,19,180.758809
20.13568,59,180.990424
0.183625,3,181.061119
35.379546,99,181.450417
1.674425,7,181.532011
16.632318,51,181.735854
28.949808,84,182.039721
2.306593,10,182.136205
1.658069,8,182.22132
4.907921,17,182.332625
5.42031,19,182.449659
0.855656,5,182.525752
1.858081,9,182.612331
16.788388,50,182.81722
1.51194,7,182.902927
-0.198874,2,182.972846
11.963705,40,183.149914
2.593285,10,183.239377
10.412717,33,183.404301
3.004854,11,183.497191
1.219093,6,183.576072
1.137891,6,183.655515
9.753439,32,183.810796
8.322032,27,183.954869
8.595497,28,184.09577
6.261563,23,184.224795
14.365075,44,184.412572
16.795472,50,184.625445
14.421906,44,184.814847
10.756625,36,184.981564
26.076797,76,185.260861
0.057008,3,185.331498
10.564017,34,185.502714
4.610104,17,185.673699
2.516173,10,185.7671
0.479459,4,185.840089
8.992988,27,185.975819
1.20535,6,186.055607
-0.5,1,186.122838
1.514591,7,186.207491
25.551729,69,186.463651
17.289525,53,187.55195
5.352641,20,187.688078
21.943716,66,187.95313
11.699494,36,188.11517
0.568121,4,188.188916
14.634961,44,188.37723
1.922392,8,188.460897
5.289306,18,188.572648
8.620455,26,188.707577
4.399941,16,188.813025
6.538735,21,188.935569
5.007947,17,189.044656
10.853538,35,189.206109
18.533897,56,189.428236
13.050173,40,189.603694
6.966137,22,189.727692
0.519014,4,189.800838
0.045175,3,189.86939
9.022278,29,190.010305
2.185826,9,190.095969
-0.5,1,190.160014
0.883311,5,190.236725
6.347013,22,190.361747
2.224991,9,190.448945
1.024868,6,190.526989
13.54647,39,190.695894
10.773314,33,190.851582
4.093081,14,190.957368
2.735815,10,191.047281
1.526434,7,191.130013
1.577106,7,191.21277
2.381417,11,191.311068
10.196216,32,191.469595
5.57229,19,191.584704
8.842653,28,191.726879
0.720664,5,191.801464
12.544766,42,191.980942
0.736348,5,192.057068
13.312559,41,192.232863
40.266277,111,192.610418
49.846362,144,193.083218
18.531228,52,193.28978
-0.5,1,193.353206
10.957666,33,193.505783
19.307253,56,193.72741
24.258994,64,194.685131
9.97988,30,194.833724
15.690099,47,195.025002
12.167247,35,195.188043
2.552619,12,195.284722
-0.177081,2,195.351952
1.32379,7,195.432579
3.754156,13,195.528426
5.274248,19,195.642118
75.64586,205,196.279831
7.836601,26,196.413022
8.104707,28,196.552374
3.903018,14,196.654306
14.966675,46,196.844475
2.630673,10,196.934188
12.116821,40,197.117838
9.08079,28,197.260872
16.17081,48,197.463701
4.562276,16,197.575195
-0.5,1,197.639307
3.297421,12,197.734817
13.882554,43,197.915745
-0.178552,2,197.981239
4.20048,15,198.083992
-0.165067,2,198.154907
1.49015,7,198.237376
26.237206,74,198.505264
7.088795,23,198.631082
2.6882,11,198.723487
7.905957,24,198.852577
7.707359,25,198.985407
8.72425,26,199.118358
1.635677,7,199.198643
7.59303,25,199.329492
3.834556,14,199.431521
16.261297,50,199.634783
5.534083,20,199.756205
2.142371,9,199.844018
22.111833,62,200.076642
2.706564,11,200.16955
2.514646,11,200.261252
16.62634,53,200.469592
-0.5,1,200.533728
3.589879,13,200.63084
4.474479,17,200.739058
24.334839,71,201.855668
6.115455,21,202.094308
32.499605,93,202.457107
15.642039,44,202.663556
13.690411,42,202.854768
28.062875,80,203.176388
9.438666,31,203.325476
29.83566,88,203.767875
3.10682,12,203.894747
25.240439,73,204.185344
33.999189,91,204.510251
6.753109,21,204.648843
21.57297,61,204.906249
14.025435,41,205.114481
1.991551,8,205.204046
1.212658,6,205.285215
18.276198,56,205.567809
13.757219,43,205.751617
1.142052,6,205.830088
64.69944,178,206.394687
5.734434,21,206.51593
0.426334,4,206.588853
2.80157,11,206.680068
3.279612,12,206.774102
7.778504,26,206.908485
14.190411,43,207.090334
16.182281,45,207.277122
19.692116,59,207.504627
34.918638,90,208.604788
9.297085,31,208.773093
19.792085,60,209.011641
0.819334,5,209.0885
34.082802,93,209.410683
9.962071,34,209.567381
2.620278,10,209.657048
48.561863,137,210.112314
33.082473,96,210.447336
17.047499,50,210.650699
11.017921,38,210.821412
15.459274,47,211.018702
9.38427,31,211.16736
-0.206908,2,211.234639
18.665877,52,211.447078
42.753833,119,211.847958
1.953879,8,211.931345
5.035336,17,212.039685
8.270198,26,212.173166
1.639537,7,212.253964
24.808,67,212.504316
30.909505,88,212.815928
16.817431,50,213.021738
10.084985,33,213.188328
7.88533,26,213.32737
20.175852,59,213.60549
25.720868,73,214.752151
10.575335,33,214.919657
10.758129,35,215.083414
1.209659,6,215.162925
26.79549,79,215.452573
46.828836,124,215.867644
9.982484,33,216.022208
3.239627,12,216.117346
25.35705,70,216.374421
26.563234,71,216.637533
16.536869,47,216.829648
18.653546,55,217.043886
13.514964,39,217.214808
16.465809,49,217.413734
14.354375,45,217.603114
2.752574,10,217.69293
26.556519,75,217.965736
4.535901,16,218.072967
0.475909,4,218.151008
38.665718,111,218.535837
7.321578,25,218.668767
-0.5,1,218.731918
-0.185368,2,218.796767
1.213995,7,218.878929
2.279978,9,218.965505
62.094564,172,219.522954
6.725135,23,219.652793
47.235043,134,220.939986
0.128013,3,221.014572
12.923572,42,221.196944
7.801379,25,221.332758
5.316099,17,221.443719
34.963121,94,221.770442
0.124698,3,221.842364
4.558667,15,221.945985
83.150787,221,222.626943
6.624067,21,222.749022
16.525768,49,222.948379
16.545528,51,223.154455
-0.16383,2,223.221315
21.445258,61,223.452858
39.917756,110,223.825287
6.28099,20,223.943332
3.327212,12,224.038315
0.450682,4,224.110351
13.430575,42,224.291939
7.136434,24,224.421007
0.901134,5,224.49524
2.673039,10,224.583646
0.029206,3,224.65198
26.221592,73,224.923574
55.324681,147,225.406885
15.059319,44,225.591661
5.98924,21,225.711845
57.385596,156,226.948411
5.018442,17,227.065057
28.98927,81,227.354592
56.814032,152,227.843313
26.082959,71,228.102904
17.277515,53,228.312536
23.031261,70,228.569525
4.502217,16,228.675032
-0.143245,2,228.743864
101.756014,277,229.588623
18.600901,53,229.799622
