#{"t_start": 1729711700.560496, "env_id": "None"}
r,l,t
0.672301,5,85.09463
1.254526,7,85.178974
-0.160423,2,85.249218
-0.5,1,85.318327
0.67829,5,85.397684
1.121847,6,85.479318
-0.5,1,85.548294
-0.5,1,85.617611
0.212145,3,85.691626
0.808904,5,85.786199
0.418612,4,85.86398
-0.5,1,85.933027
-0.5,1,86.002296
-0.179784,2,86.073686
0.388548,5,86.153145
-0.5,1,86.220867
-0.5,1,86.290739
1.065128,6,86.373029
1.200755,6,86.457061
-0.150231,2,86.529553
-0.5,1,86.597143
1.996097,9,86.686509
2.051073,9,86.780805
0.482185,4,86.863137
-0.163822,2,86.933797
-0.5,1,87.003481
-0.5,1,87.072916
-0.174626,2,87.143643
1.518777,7,87.227861
0.144979,3,87.302589
-0.5,1,87.371461
0.205048,3,87.444878
-0.190223,2,87.516839
1.206526,6,87.598683
0.099455,3,87.67925
0.104841,3,87.755579
-0.5,1,87.825317
-0.5,1,87.895368
-0.201114,2,87.967016
-0.162649,2,88.038944
0.438479,4,88.114862
0.961959,6,88.196724
-0.5,1,88.265554
-0.203832,2,88.340108
0.149123,3,88.417114
0.118695,3,88.491547
0.38069,4,88.571543
-0.5,1,88.684271
0.098757,3,88.771348
0.551818,4,88.854713
0.512899,4,88.935758
0.827176,5,89.017125
-0.5,1,89.085051
3.766294,13,89.204739
-0.5,1,89.330728
-0.5,1,89.403913
1.087821,6,89.4797
-0.5,1,89.548681
0.466148,4,89.628885
1.356395,7,89.709884
2.06789,9,89.80245
-0.5,1,89.870799
-0.163723,2,90.015483
-0.5,1,90.147268
-0.5,1,90.257289
1.074499,6,90.425691
0.494645,4,90.5268
1.126654,6,90.692734
0.885826,5,90.788327
0.166859,3,90.8749
0.890631,5,90.968604
-0.5,1,91.043981
-0.183072,2,91.120747
0.767834,5,91.201213
-0.5,1,91.271359
0.188102,3,91.346423
-0.175093,2,91.424303
0.475909,4,91.503052
0.165036,3,91.577337
2.441918,10,91.669621
-0.224659,2,91.742049
-0.185368,2,91.817365
0.828401,5,91.900674
-0.5,1,91.97142
-0.5,1,92.041809
0.719011,6,92.128126
0.448859,4,92.205814
1.698528,8,92.297368
-0.5,1,92.36784
-0.5,1,92.43883
7.569187,23,92.573148
0.214421,3,92.64825
-0.5,1,92.719358
1.260253,6,92.802117
-0.160826,2,92.874494
0.180175,3,92.95092
-0.5,1,93.019426
-0.204464,2,93.090722
0.174445,3,93.166018
0.870218,5,93.246639
0.39774,4,93.32598
4.795409,16,93.437094
2.608854,10,93.529901
-0.187205,2,93.601535
1.706469,8,93.691659
-0.5,1,93.762718
-0.5,1,93.833285
0.54751,4,93.910091
-0.5,1,93.97904
-0.5,1,94.050224
0.169947,3,94.125141
1.222318,6,94.208969
0.124123,3,94.284389
2.255619,10,94.3789
0.480529,4,94.458699
4.4631,16,94.566743
-0.5,1,94.63578
0.197109,3,94.711764
-0.5,1,94.7798
-0.5,1,94.84861
0.461825,4,94.926728
-0.5,1,94.994805
1.083918,6,95.07623
-0.5,1,95.146586
-0.5,1,95.213803
0.1173,3,95.288766
-0.5,1,95.357438
0.578994,4,95.43437
0.774106,5,95.514608
-0.5,1,95.584731
0.656252,5,95.664427
0.541559,4,95.742756
0.504305,4,95.820745
-0.5,1,95.890748
-0.169707,2,95.961951
-0.5,1,96.031111
1.008041,6,96.115656
0.46416,4,96.1975
-0.5,1,96.269714
-0.5,1,96.33735
-0.16647,2,96.409094
-0.5,1,96.476052
1.7826,8,96.564196
0.4381,4,96.640703
-0.178196,2,96.711783
1.279424,7,96.797408
0.143988,3,96.870775
0.809243,5,96.948522
1.586039,7,97.034789
-0.169573,2,97.108459
0.125713,3,97.183677
0.129141,3,97.257738
-0.5,1,97.327614
4.053403,16,97.444257
1.118996,6,97.525753
-0.5,1,97.594451
2.829589,11,97.691022
1.335178,7,97.783566
0.187371,3,97.858121
0.928128,6,98.331714
-0.5,1,98.405546
0.696868,5,98.48766
-0.160544,2,98.561143
0.760922,5,98.642963
-0.5,1,98.714218
0.038242,3,98.789254
0.190136,3,98.863726
-0.16889,2,98.944896
0.207986,3,99.025523
1.133797,6,99.113469
-0.157956,2,99.190264
-0.5,1,99.262896
-0.5,1,99.336852
0.574652,4,99.422085
1.036628,6,99.527721
-0.197476,2,99.594327
-0.145998,2,99.661446
2.419325,10,99.749399
-0.5,1,99.815254
0.156531,3,99.883067
1.350673,7,99.9645
-0.5,1,100.032617
-0.176461,2,100.101255
0.415901,4,100.171726
1.391043,7,100.247611
0.227876,3,100.313631
-0.5,1,100.376703
-0.137455,2,100.440853
0.184984,3,100.507232
4.669678,16,100.607105
-0.5,1,100.669704
0.522171,4,100.739344
0.434613,4,100.807802
-0.154462,2,100.872415
0.992962,6,100.944812
-0.19876,2,101.007115
4.716204,16,101.103042
-0.5,1,101.165463
1.065682,6,101.23769
1.041629,6,101.310365
4.689588,17,101.407484
-0.5,1,101.46943
0.450254,4,101.538086
-0.5,1,101.599947
0.840177,5,101.670459
0.158082,3,101.737453
0.104032,3,101.80392
0.467016,4,101.872646
3.368864,13,101.96435
-0.183598,2,102.029457
2.724424,11,102.114262
-0.161615,2,102.177277
-0.5,1,102.240466
-0.5,1,102.301956
-0.178661,2,102.365896
1.751795,8,102.445064
-0.5,1,102.507118
-0.180182,2,102.572468
-0.182841,2,102.646934
1.851276,8,102.753783
7.795752,25,102.896458
-0.5,1,102.969138
3.429672,12,103.059923
1.139846,6,103.134861
-0.159659,2,103.199937
1.122785,6,103.273275
0.48668,4,103.343201
-0.5,1,103.406456
-0.190848,2,103.476194
0.138795,3,103.541786
1.230891,6,103.615259
1.517075,7,103.690469
0.481715,4,103.760149
0.153264,3,103.82665
0.11792,3,103.892868
-0.199352,2,103.957207
0.140559,3,104.023216
-0.5,1,104.084623
2.140381,9,104.164369
4.047777,15,104.258141
0.813015,5,104.3286
0.151588,3,104.394581
1.078555,6,104.467534
0.935145,6,104.54191
2.905887,11,104.628312
-0.174656,2,104.691102
-0.5,1,104.75212
0.427552,4,104.820547
-0.5,1,104.88302
-0.1583,2,104.946555
-0.5,1,105.011241
0.12922,3,105.07898
-0.5,1,105.179633
0.119642,3,105.273105
1.129903,6,105.355302
0.509017,4,105.437728
0.170031,3,105.514179
-0.5,1,105.58775
-0.5,1,105.661841
-0.184891,2,105.732644
0.482819,4,105.810522
2.707147,10,105.904934
4.795202,16,106.013247
-0.168725,2,106.088368
2.031443,9,106.179807
2.925729,11,106.276461
-0.166141,2,106.35022
0.753783,5,106.431357
0.19556,3,106.514008
3.181277,12,106.613116
-0.158289,2,106.688628
-0.5,1,106.765477
-0.149184,2,106.838278
0.085239,3,106.915841
0.58278,4,106.995564
1.885459,8,107.087127
-0.5,1,107.164733
-0.5,1,107.234982
-0.5,1,107.303944
1.210699,6,107.387622
1.241426,6,107.471344
1.087849,6,107.554177
-0.169174,2,107.62481
0.542676,4,107.704177
-0.5,1,107.774205
-0.190156,2,107.845977
1.650325,8,107.932858
0.83127,6,108.018169
0.064192,3,108.092595
3.556417,13,108.193043
-0.5,1,108.263734
1.692214,8,108.352472
0.169519,3,108.426077
-0.149123,2,108.498668
0.481601,4,108.576753
0.079382,3,108.65058
-0.193971,2,108.723113
1.597725,9,108.81637
0.179797,4,108.89348
-0.5,1,108.961371
3.879061,14,109.066457
-0.15735,2,109.138953
1.873347,8,109.226641
-0.5,1,109.295133
-0.177933,2,109.367173
0.750364,5,109.447887
-0.5,1,109.518358
0.68118,5,109.597927
1.168085,6,109.68005
0.250462,4,109.757442
-0.157834,2,109.829189
-0.163184,2,109.900079
0.038317,3,109.975282
2.18161,9,110.064196
0.108473,3,110.139406
-0.5,1,110.208263
0.102621,3,110.282381
2.905926,11,110.377875
-0.143655,2,110.450426
0.176722,3,110.527559
-0.190044,2,110.597823
0.197629,3,110.674099
0.92746,5,110.754689
2.537455,10,110.847267
-0.5,1,110.915755
-0.5,1,110.983705
0.805454,5,111.064706
1.153934,6,111.148706
-0.5,1,111.219168
-0.5,1,111.287058
1.763593,9,111.376161
-0.5,1,111.444833
-0.194003,2,111.51475
2.78245,11,111.611336
0.85999,5,111.694979
-0.164699,2,111.76665
4.13312,16,111.876817
0.416044,4,111.955402
-0.214198,2,112.028811
1.12543,6,112.111186
-0.5,1,112.17963
-0.21289,2,112.251796
1.647222,8,112.338114
0.506412,4,112.412494
2.424588,10,112.515442
0.723416,5,112.622166
0.554542,4,112.753661
3.501693,13,112.8667
-0.170055,2,112.946123
-0.5,1,113.021148
4.513106,17,113.134982
-0.186105,2,113.207751
0.143932,3,113.282426
0.107886,3,113.35638
-0.5,1,113.426433
-0.19112,2,113.50171
0.185238,3,113.58816
4.570757,15,113.709885
0.212818,3,113.79339
2.668259,10,113.88911
0.149152,3,113.962054
3.259792,13,114.0642
-0.5,1,114.134146
-0.179967,2,114.209034
0.333901,4,114.28506
-0.5,1,114.353548
0.190632,3,114.427308
1.379549,7,114.510919
-0.5,1,114.580594
0.799724,5,114.660941
2.256943,9,114.749849
0.510947,4,114.836367
0.723755,5,114.926225
3.865468,14,115.034357
0.075476,3,115.108614
2.519264,10,115.204889
-0.5,1,115.272058
0.801469,5,115.352241
-0.5,1,115.420949
0.780338,5,115.501672
0.199128,3,115.576626
0.860613,5,115.655989
0.477457,4,115.733636
-0.5,1,115.804004
-0.178047,2,115.875031
1.455779,7,115.960138
0.86905,5,116.040062
1.348189,7,116.126018
-0.5,1,116.194571
-0.5,1,116.26298
2.116717,9,116.354367
-0.19526,2,116.425888
-0.17335,2,116.498028
-0.5,1,116.574235
3.832267,14,116.680219
0.304475,4,116.75848
-0.5,1,116.827943
-0.5,1,116.896603
4.139645,15,117.003314
0.832336,5,117.08409
0.797507,5,117.16291
-0.165261,2,117.230937
1.505771,7,117.313622
-0.5,1,117.38315
0.173495,3,117.457372
1.419045,7,117.545139
0.850554,5,117.626389
-0.5,1,117.693307
0.165059,3,117.766091
1.554622,7,117.85465
0.450089,4,117.932885
1.452019,7,118.020107
0.109482,3,118.093349
1.903295,9,118.183256
0.149169,3,118.257344
2.29727,9,118.346199
-0.5,1,118.413609
0.408002,4,118.491582
1.166184,6,118.574806
-0.175621,2,118.649835
0.791813,5,118.729076
-0.5,1,118.796754
0.965746,6,118.878638
-0.202155,2,118.949938
0.584538,4,119.02661
1.150695,6,119.11008
-0.5,1,119.185265
-0.5,1,119.253942
-0.5,1,119.320623
0.116146,3,119.393482
-0.5,1,119.463198
5.819095,21,119.584672
2.228168,10,119.677196
0.188428,3,119.750622
-0.5,1,119.819838
1.835688,8,119.909049
-0.186206,2,119.980373
1.092589,6,120.062199
1.010955,6,120.143431
1.082746,6,120.224365
-0.150857,2,120.296147
0.44192,4,120.373072
0.638924,5,120.451633
-0.187807,2,120.523436
0.424488,4,120.599211
0.513853,4,120.675645
0.987622,6,120.756813
-0.5,1,120.827133
-0.5,1,120.896457
-0.170424,2,120.967376
0.058059,3,121.043862
0.168976,3,121.119051
1.440001,7,121.205289
0.570272,4,121.28001
2.456711,10,121.374194
3.598169,13,121.475261
-0.181378,2,121.547185
-0.5,1,121.616632
0.808185,5,121.695497
1.628489,7,121.78024
-0.157603,2,121.854224
-0.5,1,121.922938
2.639112,10,122.015389
0.172832,3,122.090067
0.186331,3,122.164505
0.188003,3,122.239714
1.302885,7,122.325597
0.139112,3,122.401598
0.788144,5,122.480083
-0.5,1,122.548438
0.114043,3,122.623667
0.461681,4,122.700486
0.147267,3,122.772794
0.816082,5,122.852286
0.921758,5,122.93621
3.680137,15,123.040168
-0.170148,2,123.111597
0.803281,5,123.191198
0.480585,4,123.268392
-0.182758,2,123.338348
1.199701,6,123.419756
0.133546,3,123.494
-0.5,1,123.562149
1.170177,6,123.643715
1.488373,7,123.728436
0.150615,3,123.802386
-0.156906,2,123.87186
-0.5,1,123.943023
0.09474,3,124.018947
-0.161981,2,124.090513
0.081338,3,124.164
0.930167,5,124.242773
-0.212455,2,124.312353
0.430365,4,124.388414
3.292169,12,124.486306
-0.189812,2,124.556669
3.452226,13,124.65747
0.830453,5,124.736619
2.267789,9,124.825136
1.641439,7,124.910419
-0.5,1,124.981379
5.202079,16,125.095166
0.194726,3,125.16828
1.14494,6,125.251221
-0.17915,2,125.32304
0.178858,3,125.396905
-0.5,1,125.464982
2.514644,10,125.559003
0.386204,4,125.635784
-0.5,1,125.703063
-0.167011,2,125.773412
-0.172511,2,125.843879
0.157094,3,125.917576
-0.2961,2,125.98979
-0.18452,2,126.062444
-0.156758,2,126.134542
-0.223501,2,126.205831
0.127574,3,126.279941
1.665854,8,126.369849
1.558671,7,126.454947
-0.5,1,126.524832
-0.5,1,126.594008
0.199545,3,126.667441
-0.188354,2,126.738066
0.45061,4,126.814388
0.041252,3,126.889674
0.219259,3,126.964797
-0.5,1,127.032976
2.201267,9,127.124892
-0.5,1,127.194959
-0.5,1,127.263123
0.119448,3,127.338323
0.417864,4,127.413027
-0.5,1,127.481942
0.729559,5,127.562387
0.092882,3,127.63799
1.939553,9,127.727399
-0.149015,2,127.798615
-0.171435,2,127.87021
-0.5,1,127.938259
-0.5,1,128.008193
1.490104,7,128.093183
1.842783,9,128.182576
-0.209738,2,128.254358
-0.204907,2,128.324255
0.900185,5,128.404907
-0.179873,2,128.475419
0.634291,5,128.554892
0.517763,4,128.632547
-0.5,1,128.70062
1.41145,7,128.784857
0.457801,4,128.860379
2.285033,9,128.949901
-0.5,1,129.017654
0.09267,3,129.092085
0.149472,3,129.165333
-0.5,1,129.233195
-0.5,1,129.301508
1.069351,6,129.382984
-0.207421,2,129.456616
0.154171,3,129.531318
1.067981,6,129.614003
1.296581,6,129.694702
0.700029,5,129.774018
-0.184498,2,129.84537
1.776709,8,129.931306
-0.5,1,130.001781
-0.149782,2,130.073257
1.632877,7,130.158522
-0.171011,2,130.230223
-0.5,1,130.298384
-0.5,1,130.367203
-0.189636,2,130.43779
0.075833,3,130.511723
2.183357,9,130.603301
1.966398,9,130.693028
-0.182847,2,130.764096
-0.172233,2,130.834971
-0.5,1,130.904067
1.890452,8,130.99149
-0.5,1,131.062729
3.063752,11,131.162416
0.165014,3,131.241088
-0.5,1,131.313729
1.634259,8,131.40717
-0.140902,2,131.479893
0.982892,6,131.569675
0.714794,5,131.657447
0.819394,5,131.736276
-0.180476,2,131.803685
1.582458,7,131.882707
-0.184233,2,131.948927
-0.5,1,132.013846
1.886084,8,132.094008
0.375617,4,132.167118
0.858999,5,132.240463
0.148023,3,132.308528
0.752627,5,132.380341
-0.164062,2,132.449133
1.726015,8,132.528035
-0.5,1,132.590303
-0.5,1,132.653559
-0.5,1,132.716204
-0.142233,2,132.780869
0.186083,3,132.846827
1.957337,9,132.926289
0.16687,3,132.992496
-0.190299,2,133.055904
-0.215895,2,133.118738
-0.168935,2,133.182097
-0.5,1,133.243025
0.820701,5,133.312586
1.196902,6,133.385778
-0.5,1,133.447125
2.246627,9,133.526818
0.123877,3,133.593406
0.477259,4,133.668319
0.442877,4,133.736277
0.395893,4,133.803345
4.579299,16,133.899355
3.703911,13,133.987188
-0.5,1,134.047657
2.237442,10,134.129076
2.606799,11,134.213443
1.345635,6,134.604117
-0.5,1,134.671954
-0.5,1,134.737756
-0.170957,2,134.804401
-0.191061,2,134.867498
0.097628,3,134.933078
-0.5,1,134.994317
0.5182,4,135.063043
-0.5,1,135.124323
-0.5,1,135.185169
-0.173417,2,135.248816
1.460155,7,135.326217
0.16385,3,135.393134
0.821565,5,135.48556
0.991293,6,135.571773
4.02209,14,135.675333
-0.191297,2,135.745159
0.141542,3,135.818954
0.177638,3,135.89158
2.45529,11,135.987449
1.862494,8,136.078252
-0.209354,2,136.149542
-0.17984,2,136.221069
0.790995,5,136.298326
0.137656,3,136.373231
-0.5,1,136.440731
3.176371,12,136.539921
-0.5,1,136.610269
1.961501,9,136.699587
1.434368,7,136.785626
-0.188731,2,136.855605
3.216063,12,136.953707
-0.5,1,137.023448
-0.176237,2,137.096033
5.316983,17,137.207812
0.118353,3,137.280686
-0.5,1,137.350064
2.359126,10,137.442686
0.112361,3,137.516537
-0.164688,2,137.58651
1.177057,6,137.669787
7.663662,25,137.802029
-0.5,1,137.871672
1.55627,7,137.957297
3.177072,12,138.05544
-0.173499,2,138.124923
2.977526,11,138.221534
2.055114,9,138.310814
0.139563,3,138.384192
8.210272,25,138.51664
0.115399,3,138.589811
4.977606,17,138.70186
0.400506,4,138.778437
1.700016,7,138.860994
-0.150356,2,138.933893
0.811704,5,139.012137
-0.135147,2,139.082765
-0.21424,2,139.153199
0.119621,3,139.227241
-0.15919,2,139.296848
4.502321,15,139.399229
4.252892,15,139.506692
1.076034,6,139.5882
5.300956,18,139.703626
0.149334,3,139.779145
-0.5,1,139.847873
0.138307,3,139.92136
5.417365,18,140.034481
0.744641,5,140.112551
2.389866,10,140.203972
0.452049,4,140.281054
-0.280082,2,140.351431
1.003693,6,140.432054
3.815605,13,140.531658
0.848908,5,140.611306
1.263246,6,140.693161
0.121021,3,140.766449
-0.225599,2,140.837096
0.716722,5,140.915852
3.920656,14,141.017144
1.931933,8,141.10308
-0.174572,2,141.172972
4.352539,15,141.278236
0.876368,5,141.357531
3.156227,12,141.454175
-0.5,1,141.522336
1.874286,8,141.609961
0.90311,5,141.691395
0.167401,3,141.764288
0.192367,3,141.839345
0.128589,3,141.911259
1.214032,6,141.991329
0.476135,4,142.069061
-0.219196,2,142.139626
-0.175494,2,142.210382
0.212474,3,142.282763
-0.5,1,142.350341
0.482515,4,142.426733
0.151081,3,142.499096
-0.192894,2,142.569895
2.034005,8,142.656689
0.800757,5,142.738589
0.798182,5,142.815678
0.452834,4,142.89207
0.171715,3,142.965341
-0.1821,2,143.03809
7.231382,24,143.166428
0.157307,3,143.240294
0.449609,4,143.316577
0.452319,4,143.391599
-0.135474,2,143.46211
1.440143,7,143.547732
0.77641,5,143.626945
-0.5,1,143.707335
-0.5,1,143.776766
-0.161218,2,143.847015
0.633983,5,143.926445
0.181367,3,143.999885
1.278744,6,144.081346
0.679196,5,144.158938
0.475634,4,144.234704
3.814213,13,144.3364
2.185396,9,144.425439
-0.5,1,144.493967
-0.17724,2,144.564308
-0.17424,2,144.636139
1.749539,8,144.728368
0.553376,4,144.806923
-0.5,1,144.877022
1.33958,7,144.960944
-0.175774,2,145.032053
2.646984,10,145.125214
0.498728,4,145.200896
-0.198651,2,145.271645
0.174478,3,145.344535
4.052507,14,145.44787
0.463218,4,145.523954
-0.164294,2,145.594277
-0.5,1,145.662869
0.94081,6,145.744588
-0.277795,2,145.813875
-0.177509,2,145.882507
-0.5,1,145.950708
-0.173524,2,146.02206
3.020319,13,146.120262
-0.5,1,146.188187
2.120329,9,146.276237
-0.5,1,146.344695
-0.5,1,146.413432
0.485686,4,146.491341
3.727799,15,146.596216
2.388099,10,146.690124
0.179265,4,146.767044
-0.5,1,146.834956
1.124472,6,146.915419
2.649079,10,147.009007
-0.5,1,147.078568
-0.5,1,147.14761
0.105725,3,147.2201
1.895066,8,147.306594
-0.166679,2,147.376833
1.401283,7,147.460595
-0.5,1,147.530415
2.246414,9,147.62027
-0.5,1,147.688142
-0.5,1,147.756611
0.099232,3,147.830321
0.808842,5,147.910571
-0.232401,2,147.980119
-0.181647,2,148.053452
0.592295,4,148.128294
2.146534,9,148.223721
-0.19231,2,148.299384
3.06068,12,148.399425
1.491225,7,148.487925
0.898621,5,148.567764
-0.161768,2,148.639876
0.485928,4,148.721426
0.110923,3,148.800275
0.105438,3,148.938477
0.420902,4,149.038096
0.893741,5,149.12481
2.079183,9,149.239112
-0.5,1,149.325539
0.945889,5,149.410635
3.130626,13,149.512563
0.4355,4,149.589911
2.617734,11,149.68875
1.559519,9,149.779031
2.636555,11,149.873684
-0.5,1,149.941677
5.543588,20,150.065274
0.181294,3,150.137999
-0.5,1,150.207745
-0.192795,2,150.278706
2.075305,9,150.366353
3.834214,14,150.470235
0.540742,4,150.548807
1.704973,8,150.635536
-0.010435,3,150.71001
0.202473,3,150.785023
-0.160985,2,150.855586
5.287275,17,150.969143
1.930694,8,151.056639
-0.5,1,151.125448
2.7093,12,151.22238
-0.5,1,151.292653
-0.200169,2,151.363295
0.150754,3,151.438664
-0.19231,2,151.509798
-0.197178,2,151.581851
-0.5,1,151.649923
4.440062,17,151.761808
0.466682,4,151.840069
3.414014,13,151.941432
-0.168336,2,152.012397
0.45365,4,152.089082
1.559821,7,152.173999
6.372085,22,152.297428
2.625877,10,152.390796
1.93371,8,152.47838
-0.5,1,152.546359
1.831253,8,152.633741
1.51038,7,152.719241
2.036087,9,152.810077
0.160267,3,152.885154
1.178588,6,152.965192
1.092963,6,153.051945
2.446884,10,153.147909
-0.5,1,153.216583
-0.5,1,153.284453
-0.5,1,153.354262
0.150715,3,153.430349
-0.5,1,153.502677
6.100009,22,153.630827
1.226068,7,153.716829
1.40562,7,153.800688
-0.5,1,153.8691
1.465524,7,153.953777
-0.5,1,154.022308
0.182092,3,154.098975
0.414077,4,154.17776
1.27246,6,154.262791
-0.223628,2,154.33529
0.11158,4,154.412402
-0.191831,2,154.484146
2.653134,12,154.582706
-0.174787,2,154.654491
1.182052,6,154.73937
1.769253,8,154.829095
0.508309,4,154.907558
1.216558,7,154.991748
0.868472,5,155.071244
-0.174549,2,155.144391
-0.160727,2,155.215426
1.768219,8,155.304758
0.183625,3,155.379183
-0.162823,2,155.449168
2.041126,8,155.537445
1.666365,8,155.623783
-0.212304,2,155.694664
-0.193518,2,155.766518
-0.5,1,155.834019
1.803593,8,155.922168
1.075153,6,156.007915
-0.159268,2,156.079271
0.658405,5,156.161204
1.792748,8,156.247709
8.575642,27,156.385355
0.412039,4,156.463398
0.090839,3,156.538493
1.192972,6,156.620804
0.464456,4,156.696145
-0.5,1,156.771258
0.182748,3,156.846266
0.149424,3,156.920161
0.420517,4,156.997246
-0.18475,2,157.070064
0.463897,4,157.150243
-0.5,1,157.217745
7.218703,24,157.353413
-0.5,1,157.425312
-0.183436,2,157.499269
0.099248,3,157.57569
0.105611,3,157.650448
0.057008,3,157.726487
-0.5,1,157.801315
1.009756,6,157.886326
1.498263,7,157.970442
-0.172768,2,158.0433
0.547411,4,158.123297
0.525034,4,158.201685
6.574846,20,158.335397
3.240274,12,158.434049
-0.17423,2,158.506473
-0.185283,2,158.59508
0.697358,5,158.677854
2.073644,9,158.769633
3.402898,13,158.869945
-0.5,1,158.940118
0.743261,5,159.022288
1.21733,6,159.104272
1.495572,7,159.194437
14.115811,40,159.370867
0.135815,3,159.44568
1.2269,6,159.526784
1.161902,6,159.606759
-0.5,1,159.676407
-0.5,1,159.744765
-0.5,1,159.812501
-0.5,1,159.879685
-0.5,1,159.947792
0.045175,3,160.022007
1.743469,8,160.107538
0.826319,5,160.189141
0.142406,3,160.26907
0.532518,4,160.352951
-0.5,1,160.422187
5.431777,18,160.537284
0.104489,3,160.61254
0.188156,3,160.687294
-0.5,1,160.757247
0.531373,4,160.833811
0.576872,4,160.909931
0.172771,3,160.983509
-0.5,1,161.054929
-0.224443,2,161.12912
0.798435,5,161.218172
1.09238,6,161.312851
-0.166816,2,161.390898
0.720664,5,161.471668
5.096495,19,161.591945
0.736348,5,161.675382
3.038629,12,161.77754
2.185633,9,161.870499
1.16258,6,161.955657
1.101408,6,162.041426
1.14161,6,162.128124
0.87108,5,162.211277
-0.157281,2,162.282668
2.006213,8,162.37085
0.162797,3,162.445486
0.174932,3,162.521853
0.930207,5,162.602801
0.984811,6,162.684
1.800393,8,162.774745
-0.198889,2,162.845715
1.945714,8,162.938841
1.016482,6,163.024683
-0.5,1,163.099479
-0.5,1,163.179808
0.950024,6,163.268573
2.836354,11,163.373613
-0.5,1,163.446865
-0.158918,2,163.524169
-0.5,1,163.595055
0.17346,3,163.670378
1.125159,6,163.752746
3.172687,12,163.860231
1.673491,7,163.961413
0.162279,3,164.051775
0.138535,3,164.133478
-0.178552,2,164.2091
-0.5,1,164.285717
0.169292,3,164.363104
-0.170908,2,164.438393
1.621703,7,164.527421
3.512438,13,164.629035
1.389045,7,164.713445
0.186885,3,164.787903
-0.5,1,164.858447
2.371289,9,164.953644
0.562319,4,165.035126
0.133103,3,165.112454
1.114599,6,165.195176
6.985769,24,165.764525
-0.202564,2,165.857705
-0.5,1,165.93163
-0.142205,2,166.004836
-0.181092,2,166.081725
-0.5,1,166.158912
0.956396,6,166.24478
0.518347,4,166.343313
-0.169259,2,166.426116
1.597171,8,166.518175
2.781294,11,166.613881
-0.5,1,166.683444
0.865683,5,166.764267
4.973804,16,166.879142
0.478467,4,166.957058
-0.5,1,167.027655
8.407894,28,167.222926
4.288767,16,167.342884
-0.179784,2,167.417346
2.150268,10,167.511784
-0.152042,2,167.583662
1.943269,8,167.671581
0.122554,3,167.74809
-0.5,1,167.821047
1.265432,6,167.905512
4.060821,14,168.009349
4.648942,17,168.122433
0.439797,4,168.202895
3.161795,12,168.304524
-0.163822,2,168.378382
0.070586,3,168.453624
3.918973,15,168.569449
4.1761,15,168.678529
-0.5,1,168.787673
5.773863,20,168.91992
-0.5,1,168.996298
2.727489,10,169.096061
-0.5,1,169.170791
0.176177,3,169.247345
6.04783,22,169.386577
-0.5,1,169.460313
0.819334,5,169.542636
-0.164848,2,169.616536
5.099117,19,169.737073
4.826771,16,169.849944
5.004091,18,169.966882
1.573186,8,170.055792
7.898722,25,170.190612
1.894941,9,170.282254
-0.5,1,170.353697
4.661544,17,170.470473
-0.5,1,170.540453
-0.179495,2,170.612277
-0.201345,2,170.684322
4.49366,15,170.792143
6.099572,20,170.913008
4.654065,16,171.02249
0.921648,5,171.103709
6.384285,20,171.225407
2.332563,11,171.32438
1.773629,8,171.41763
4.050935,15,171.528086
-0.5,1,171.600256
-0.5,1,171.669461
0.415336,4,171.747178
2.06789,9,171.84833
7.346831,25,171.983794
6.292432,20,172.106032
2.003812,9,172.197232
0.901871,5,172.279837
-0.185352,2,172.352292
1.172614,6,172.434366
-0.5,1,172.507424
1.236175,6,172.593257
-0.168303,2,172.665938
2.281362,9,172.756708
1.266308,6,172.842251
1.100533,6,172.925406
-0.180748,2,172.997723
-0.14267,2,173.071705
6.530738,21,173.195873
-0.5,1,173.265443
2.822587,11,173.381731
0.831808,5,173.474818
-0.5,1,173.549341
-0.224659,2,173.624366
0.128306,3,173.701487
-0.5,1,173.769219
-0.5,1,173.838793
0.48024,4,173.917794
-0.5,1,173.988214
0.768939,5,174.074382
0.753194,5,174.15393
1.219673,7,174.240453
1.563331,7,174.326905
4.94038,16,174.443111
0.120328,3,174.519462
-0.5,1,174.589212
0.197843,3,174.670663
3.965137,14,174.776351
0.866446,5,174.857286
0.413649,4,174.933237
-0.5,1,175.002132
0.510581,4,175.079673
0.182862,3,175.154587
0.705453,5,175.234832
0.850696,5,175.315879
5.136753,17,175.441392
5.879324,20,175.578774
-0.19028,2,175.655063
0.771974,5,175.740562
0.901134,5,175.821716
3.033144,11,175.919124
0.029206,3,175.996898
2.227715,9,176.09053
2.958893,11,176.189263
1.570315,7,176.277761
3.996927,15,176.389338
0.161447,3,176.464563
2.16323,9,176.555677
2.385504,10,176.65374
-0.5,1,176.725942
5.60655,18,176.841383
0.687384,5,176.925013
1.018883,6,177.008977
0.140464,3,177.083331
3.471304,12,177.183063
5.537876,19,177.304843
4.649395,16,177.419882
0.490544,4,177.495488
-0.5,1,177.563407
-0.148444,2,177.636244
4.234139,14,177.749862
2.386267,10,177.845821
1.376124,7,177.931766
0.656252,5,178.012281
0.580999,5,178.093849
0.837777,5,178.174562
0.108822,3,178.248758
2.162536,9,178.342009
1.598157,8,178.429117
2.275877,10,178.52351
2.142814,9,178.614342
4.317766,16,178.726807
1.305344,7,178.817264
5.154879,17,178.929699
1.975537,8,179.028415
-0.5,1,179.097733
2.673815,11,179.19515
